candidate_id,job_role,education_level,years_experience,technical_skill_score,aptitude_score,communication_score,interview_score,internship_experience,projects_count,project_quality_score,certifications_count,certification_prestige_score,competition_awards_count,ats_score,linkedin_profile_score,github_coding_profile_score,relocation_preference,age,gender,selected
1865,Sales Executive,Bachelor's,0.0,47.3,65.0,68.4,72.5,1,3,30.1,3,28.3,0.0,84.0,9.9,2.2,No,22,Female,1
1866,Strategy Consultant,Bachelor's,0.0,71.0,80.6,75.7,72.5,1,6,63.8,5,73.1,0.0,37.5,7.4,0.0,Yes,21,Female,0
1867,Strategy Consultant,Bachelor's,4.8,58.2,75.0,83.3,82.9,0,3,56.1,1,49.8,0.0,52.4,5.7,0.0,Yes,29,Female,1
1868,Software Engineer,PhD,0.8,37.3,58.4,35.1,38.1,0,4,70.7,0,41.3,0.0,62.9,4.6,9.0,No,46,Female,0
1869,Data Analyst,Bachelor's,9.7,74.7,66.9,44.1,88.6,0,2,51.7,0,19.9,0.0,87.8,4.7,5.3,Open to Remote,37,Female,0
1870,Strategy Consultant,Master's,2.0,43.4,84.3,67.8,37.9,0,3,51.7,1,36.3,2.0,62.8,5.0,0.0,Open to Remote,26,Male,0
1871,Data Analyst,Bachelor's,1.0,72.6,58.5,41.7,62.1,1,1,58.8,0,0.0,1.0,46.1,4.7,10.0,Yes,32,Male,0
1872,Data Analyst,Bachelor's,3.5,62.8,80.9,41.5,60.6,1,2,100.0,3,71.5,1.0,35.1,3.7,4.4,Open to Remote,33,Female,0
1873,Strategy Consultant,Bachelor's,0.0,37.1,49.9,63.7,49.7,1,3,38.7,1,0.4,0.0,27.6,7.9,0.0,Open to Remote,21,Male,0
1874,Strategy Consultant,Master's,6.2,48.9,74.5,84.9,72.6,1,3,43.5,2,9.6,0.0,47.0,2.8,0.0,No,37,Female,0
1875,Strategy Consultant,Master's,4.0,43.4,72.4,84.6,67.2,1,3,49.1,4,37.3,0.0,40.5,6.9,3.7,Yes,28,Male,0
1876,Sales Executive,Master's,1.6,49.6,70.0,79.8,68.9,0,3,65.1,2,17.6,2.0,26.7,5.2,0.0,No,28,Female,1
1877,Software Engineer,Bachelor's,1.5,56.7,51.2,57.7,60.3,1,4,100.0,0,23.7,2.0,68.4,7.3,5.9,No,29,Male,0
1878,Data Analyst,Bachelor's,5.9,48.1,55.9,91.3,86.5,0,2,44.4,2,22.7,0.0,45.0,5.2,5.5,Open to Remote,36,Female,1
1879,Data Analyst,High School,6.0,76.0,47.1,51.9,25.7,0,4,76.8,4,25.6,0.0,67.7,6.2,0.3,Open to Remote,24,Female,0
1880,Sales Executive,High School,2.3,61.6,46.5,78.6,85.2,0,5,29.6,3,13.6,0.0,29.4,5.8,2.5,No,21,Male,0
1881,Data Analyst,High School,1.8,73.7,71.8,51.2,96.0,0,5,73.3,1,45.8,0.0,78.6,8.1,2.8,Open to Remote,31,Female,1
1882,Sales Executive,Bachelor's,0.0,35.3,28.0,55.7,19.2,1,1,36.3,1,32.6,0.0,65.4,4.5,3.1,Yes,21,Male,1
1883,Data Analyst,Bachelor's,0.9,53.9,61.4,77.8,65.1,0,3,72.5,2,3.0,1.0,76.6,6.1,5.4,Yes,27,Female,0
1884,Sales Executive,Bachelor's,2.6,34.8,64.2,70.4,72.5,0,4,45.1,2,41.8,0.0,46.3,5.0,3.2,No,36,Female,0
1885,Data Analyst,Master's,1.7,78.4,66.5,70.4,83.1,1,4,45.5,0,8.6,0.0,54.9,5.4,5.2,Open to Remote,32,Male,0
1886,Data Analyst,Master's,5.8,52.6,69.1,56.3,79.0,0,5,69.9,0,0.0,1.0,65.7,5.7,7.0,No,35,Male,1
1887,Software Engineer,Bachelor's,1.9,83.3,42.4,73.7,72.1,0,3,34.9,1,0.0,0.0,86.7,3.0,7.7,No,33,Male,0
1888,Software Engineer,Master's,8.2,79.6,63.5,40.0,36.5,0,4,53.4,3,56.3,0.0,59.4,3.4,6.6,No,43,Male,0
1889,Strategy Consultant,Bachelor's,2.5,68.6,72.4,87.5,92.0,1,4,65.6,1,28.3,1.0,25.9,4.3,1.5,Open to Remote,25,Female,0
1890,Data Analyst,Bachelor's,5.1,80.9,65.5,73.4,81.3,1,5,31.1,2,43.1,0.0,51.1,2.6,0.0,No,31,Male,0
1891,Software Engineer,Bachelor's,1.9,78.1,67.3,28.1,75.0,1,4,62.8,1,7.3,0.0,86.6,4.1,5.5,Open to Remote,26,Female,0
1892,Sales Executive,Master's,4.4,23.0,50.4,67.2,28.3,0,3,73.3,3,46.3,0.0,61.2,10.0,3.3,Yes,35,Female,0
1893,Sales Executive,Bachelor's,2.1,54.2,48.2,90.3,50.4,1,0,7.3,1,31.8,1.0,59.7,7.3,0.0,No,29,Female,0
1894,Software Engineer,Master's,1.4,71.7,49.4,79.6,68.0,0,5,59.2,1,0.0,0.0,49.4,4.2,5.5,No,39,Female,1
1895,Data Analyst,Bachelor's,4.0,59.4,82.6,70.7,86.3,1,0,48.4,2,40.7,0.0,89.0,5.0,1.4,No,26,Male,1
1896,Software Engineer,Master's,1.8,90.4,46.6,49.1,82.1,0,4,85.8,0,18.9,2.0,41.9,2.4,2.8,Open to Remote,37,Female,0
1897,Sales Executive,Bachelor's,1.9,42.7,57.4,60.5,44.6,0,3,51.9,5,96.9,0.0,51.0,4.0,0.0,Yes,33,Female,1
1898,Software Engineer,High School,4.1,62.1,92.2,63.5,66.7,1,1,41.3,2,68.8,0.0,65.2,3.8,7.6,No,29,Female,1
1899,Software Engineer,Bachelor's,4.6,86.9,81.5,48.6,100.0,1,2,87.8,2,27.4,1.0,70.3,6.1,6.1,No,32,Male,0
1900,Software Engineer,Bachelor's,1.4,63.9,72.6,49.2,54.7,0,4,67.0,2,37.9,3.0,40.1,7.2,3.9,Open to Remote,31,Male,0
1901,Sales Executive,High School,5.5,36.3,58.7,71.6,63.5,1,1,17.9,5,52.5,0.0,65.7,10.0,0.0,Yes,31,Other,1
1902,Software Engineer,Bachelor's,2.0,53.1,63.1,68.2,56.0,1,2,50.1,3,26.7,0.0,65.2,7.2,4.6,Open to Remote,28,Female,0
1903,Strategy Consultant,Bachelor's,1.1,37.7,58.5,97.1,70.4,0,0,28.9,3,8.7,0.0,53.1,4.9,0.0,Yes,25,Male,0
1904,Software Engineer,Master's,2.9,59.0,61.2,70.4,53.3,0,1,35.8,1,8.6,0.0,63.3,5.5,4.6,Yes,27,Female,0
1905,Sales Executive,Bachelor's,0.0,54.3,63.6,75.1,54.3,0,2,18.0,0,5.9,1.0,42.9,8.0,3.1,No,21,Male,0
1906,Data Analyst,Bachelor's,5.1,49.7,73.8,46.5,51.4,1,2,46.8,3,59.9,1.0,89.6,6.1,3.1,Yes,34,Female,0
1907,Data Analyst,Master's,0.0,37.1,79.8,70.0,54.9,1,2,53.6,0,28.3,0.0,76.4,8.5,3.6,Yes,22,Male,0
1908,Software Engineer,Bachelor's,4.0,74.5,83.3,80.0,75.4,0,2,67.9,4,31.7,0.0,45.6,3.1,7.8,No,28,Male,0
1909,Strategy Consultant,PhD,5.0,40.5,69.6,85.1,71.2,0,2,44.4,0,0.3,1.0,47.0,6.8,0.0,Open to Remote,33,Male,0
1910,Strategy Consultant,Master's,0.8,49.8,74.9,73.1,88.2,0,0,35.6,2,37.8,0.0,75.6,6.4,4.0,Yes,34,Male,1
1911,Software Engineer,Bachelor's,0.0,89.2,36.5,47.7,51.8,0,6,72.7,2,22.7,0.0,75.8,4.8,8.5,Yes,21,Male,0
1912,Software Engineer,Master's,3.3,71.1,98.8,60.2,63.7,1,4,82.8,3,14.9,0.0,60.6,2.4,8.4,Yes,28,Male,1
1913,Strategy Consultant,Master's,1.1,72.6,65.8,87.3,75.8,1,4,44.4,3,17.4,0.0,38.8,3.6,0.0,Open to Remote,32,Male,0
1914,Data Analyst,Master's,5.0,64.0,77.8,63.5,57.7,0,6,65.8,0,50.3,1.0,38.7,8.1,2.8,Yes,29,Female,0
1915,Software Engineer,Bachelor's,3.5,85.1,58.8,53.4,46.5,0,9,85.0,0,12.5,0.0,63.4,7.2,5.3,No,37,Female,0
1916,Software Engineer,Master's,0.0,61.8,58.4,44.7,67.6,0,4,60.5,3,58.0,0.0,89.5,3.2,5.8,No,24,Female,0
1917,Sales Executive,Master's,0.0,46.6,51.4,100.0,67.7,1,5,87.6,2,0.0,0.0,75.6,3.4,3.5,Open to Remote,21,Male,0
1918,Sales Executive,Master's,0.9,31.0,36.3,61.6,45.4,1,1,13.9,1,45.7,1.0,61.0,7.1,0.0,Yes,34,Male,0
1919,Sales Executive,Bachelor's,1.9,32.8,17.8,60.2,14.8,0,3,52.9,2,44.6,0.0,63.8,6.8,3.6,No,26,Female,1
1920,Strategy Consultant,Bachelor's,0.0,46.6,89.4,72.5,61.5,1,2,51.4,1,39.8,0.0,6.5,3.3,0.2,No,21,Female,0
1921,Data Analyst,Bachelor's,3.6,45.1,76.2,57.0,41.6,0,2,28.2,0,0.0,0.0,58.2,9.6,7.1,No,28,Female,0
1922,Data Analyst,Bachelor's,0.2,67.4,54.3,75.3,66.0,0,1,42.8,5,50.6,0.0,63.6,8.0,5.5,Open to Remote,36,Female,0
1923,Data Analyst,Master's,0.0,60.5,74.8,75.9,71.8,1,4,46.0,0,0.0,2.0,26.4,3.3,6.1,Open to Remote,21,Female,1
1924,Data Analyst,Master's,3.0,68.5,80.4,41.8,64.3,1,4,66.4,2,5.6,0.0,100.0,8.1,6.8,Yes,43,Female,1
1925,Software Engineer,High School,3.5,50.3,54.6,43.7,41.3,1,4,57.0,3,0.0,0.0,62.6,6.0,6.4,Open to Remote,24,Male,0
1926,Software Engineer,Bachelor's,10.5,80.5,71.2,41.9,54.0,1,4,95.2,2,7.5,1.0,72.2,6.9,4.6,Open to Remote,30,Female,1
1927,Data Analyst,High School,4.0,90.5,83.1,71.8,79.4,0,2,45.4,1,28.3,1.0,48.3,3.8,2.7,Open to Remote,22,Female,0
1928,Sales Executive,Bachelor's,0.8,67.3,33.4,81.4,66.3,0,3,55.1,1,37.7,1.0,62.9,8.2,2.8,Open to Remote,29,Female,1
1929,Software Engineer,High School,4.9,98.6,73.0,49.4,66.7,0,6,78.9,1,9.9,0.0,68.5,9.9,10.0,No,28,Male,1
1930,Data Analyst,Master's,0.0,65.6,73.5,63.2,55.9,0,4,88.1,1,18.9,1.0,95.6,7.9,3.1,No,21,Male,1
1931,Sales Executive,Bachelor's,2.1,39.7,83.2,58.1,48.5,0,2,35.0,2,53.0,0.0,70.0,8.5,3.2,Yes,46,Male,0
1932,Sales Executive,High School,8.0,52.3,63.4,63.9,51.8,0,0,19.6,2,30.4,0.0,57.8,3.3,2.8,Open to Remote,26,Male,0
1933,Sales Executive,Master's,2.0,41.4,48.8,55.5,43.1,1,4,42.5,0,0.7,0.0,20.8,8.7,0.0,No,26,Female,0
1934,Strategy Consultant,PhD,4.9,23.9,67.6,72.2,40.7,0,3,30.9,1,26.1,0.0,21.6,7.4,2.7,Yes,35,Female,0
1935,Sales Executive,Bachelor's,6.7,57.3,85.4,77.1,67.3,1,3,44.7,2,13.3,1.0,3.6,5.4,0.0,Yes,40,Male,0
1936,Software Engineer,Master's,3.8,66.5,59.7,40.2,70.1,1,4,48.5,2,0.0,1.0,50.6,4.9,10.0,Yes,36,Female,0
1937,Data Analyst,High School,4.0,43.0,76.8,66.3,57.8,0,2,45.2,1,29.5,0.0,61.8,5.3,5.3,No,22,Male,0
1938,Sales Executive,Bachelor's,1.0,37.4,51.4,90.9,45.5,1,6,43.8,1,35.0,2.0,51.6,8.1,6.2,No,30,Female,0
1939,Software Engineer,Master's,0.0,66.8,81.2,39.5,34.5,1,5,80.4,2,25.1,0.0,70.3,2.6,6.7,Yes,21,Male,0
1940,Software Engineer,Master's,10.0,70.2,82.0,50.1,88.7,0,2,53.8,3,28.3,0.0,100.0,5.6,5.4,No,34,Female,1
1941,Software Engineer,PhD,0.0,70.4,64.7,62.7,79.7,0,5,100.0,4,34.5,0.0,39.3,8.6,8.0,No,21,Female,0
1942,Data Analyst,High School,0.6,85.5,61.9,59.9,72.9,1,2,66.1,6,87.9,0.0,42.9,6.6,6.5,No,24,Female,1
1943,Data Analyst,Master's,5.0,45.7,61.5,39.4,62.2,0,4,64.3,0,21.0,0.0,54.5,3.3,6.1,Yes,29,Female,0
1944,Software Engineer,Master's,8.0,67.7,39.1,48.4,58.7,0,3,94.5,3,33.4,0.0,26.2,6.0,6.0,No,32,Male,0
1945,Strategy Consultant,Master's,2.7,36.8,73.5,62.9,56.0,1,4,62.9,1,41.4,0.0,48.6,7.5,2.5,Yes,27,Female,1
1946,Strategy Consultant,Master's,2.7,68.8,73.2,67.4,54.7,1,1,42.8,0,36.2,0.0,48.6,2.4,0.0,Yes,38,Male,0
1947,Software Engineer,Master's,6.2,61.6,52.8,53.1,78.9,1,3,40.8,0,23.9,0.0,30.5,6.1,1.8,Yes,33,Male,0
1948,Strategy Consultant,Master's,5.5,44.8,44.5,93.5,56.5,1,3,77.6,0,34.3,0.0,25.7,6.5,1.6,Open to Remote,33,Female,0
1949,Software Engineer,Bachelor's,0.0,85.7,68.1,51.9,64.0,1,0,27.6,0,26.1,0.0,51.4,2.4,10.0,Open to Remote,22,Female,1
1950,Strategy Consultant,PhD,2.0,69.9,77.0,44.2,63.5,0,4,44.5,0,16.0,0.0,44.1,10.0,2.2,No,39,Female,0
1951,Strategy Consultant,Bachelor's,2.0,72.1,77.9,71.4,74.3,1,2,33.2,3,55.9,1.0,51.4,7.1,0.0,Yes,24,Male,0
1952,Software Engineer,Master's,1.5,45.4,50.2,81.2,66.3,1,4,44.1,1,3.3,3.0,78.7,5.1,6.1,Yes,39,Female,0
1953,Sales Executive,High School,0.5,52.2,61.0,72.5,67.5,1,4,60.4,1,2.9,2.0,74.5,5.3,0.8,Open to Remote,41,Male,0
1954,Strategy Consultant,Master's,8.0,54.1,69.3,63.4,55.0,0,0,31.5,2,38.9,3.0,61.9,6.7,0.0,No,32,Female,0
1955,Strategy Consultant,Master's,6.5,49.2,85.0,65.4,65.9,1,6,80.2,1,8.4,1.0,66.4,7.3,0.0,Open to Remote,35,Female,1
1956,Strategy Consultant,Master's,0.0,51.0,57.4,78.8,69.2,1,3,33.7,2,45.4,2.0,32.9,9.2,1.7,Yes,21,Female,0
1957,Sales Executive,High School,6.0,64.3,72.3,70.4,60.9,0,5,53.6,3,41.0,0.0,68.9,6.8,1.8,No,28,Female,0
1958,Software Engineer,Master's,3.1,85.6,87.6,32.3,84.9,1,1,54.4,0,56.4,0.0,41.8,2.8,4.8,Open to Remote,36,Female,0
1959,Strategy Consultant,PhD,2.8,63.5,73.7,59.9,65.1,1,2,33.7,0,0.0,2.0,68.2,6.3,0.0,Yes,35,Male,1
1960,Sales Executive,High School,1.2,48.1,61.1,74.0,80.2,1,5,39.9,5,68.6,0.0,89.1,6.8,0.3,No,22,Other,0
1961,Sales Executive,Bachelor's,5.0,79.1,66.8,83.0,60.1,0,2,28.2,2,19.1,1.0,80.3,10.0,0.0,Yes,27,Female,1
1962,Data Analyst,Bachelor's,0.0,59.0,52.6,51.3,62.2,0,2,48.8,5,55.9,1.0,73.1,6.1,6.2,No,21,Male,0
1963,Sales Executive,Bachelor's,5.1,20.8,47.7,70.6,35.6,1,2,37.0,2,43.6,0.0,24.4,7.8,0.0,Yes,31,Male,0
1964,Software Engineer,Master's,0.0,66.0,67.8,55.7,55.3,1,2,49.7,1,29.9,2.0,57.0,4.4,7.5,Open to Remote,21,Male,0
1965,Sales Executive,High School,7.6,45.9,85.4,63.3,74.7,1,3,73.7,2,39.1,0.0,57.9,7.7,1.7,No,36,Female,0
1966,Software Engineer,Bachelor's,10.5,89.5,47.1,53.6,61.5,1,4,76.3,2,37.4,2.0,84.2,3.8,8.5,No,36,Female,0
1967,Sales Executive,Bachelor's,1.7,37.3,79.6,82.0,96.8,0,6,67.2,0,10.2,0.0,35.8,7.3,0.6,No,26,Female,0
1968,Strategy Consultant,PhD,0.8,57.4,69.1,52.2,65.3,1,2,73.5,0,32.2,1.0,53.5,8.1,0.0,No,32,Male,0
1969,Data Analyst,Bachelor's,4.3,42.8,67.5,64.6,49.5,1,5,80.4,2,47.2,0.0,84.2,5.5,4.1,No,28,Male,0
1970,Data Analyst,Master's,3.4,81.2,86.3,43.6,75.8,1,4,55.2,5,43.4,0.0,62.6,7.7,4.3,No,30,Male,1
1971,Data Analyst,Master's,0.0,66.0,98.3,43.9,65.1,0,1,60.8,1,6.4,1.0,12.7,6.1,9.1,Open to Remote,22,Male,0
1972,Strategy Consultant,Master's,1.5,45.8,78.3,60.1,70.5,1,5,95.7,3,41.5,0.0,30.1,8.8,0.0,Yes,33,Male,1
1973,Sales Executive,Master's,0.0,77.0,72.5,95.5,78.6,1,2,87.1,0,19.2,0.0,47.2,7.1,4.9,No,21,Male,1
1974,Data Analyst,High School,3.0,81.0,54.2,34.3,61.5,1,5,91.9,1,0.0,1.0,41.3,3.6,4.9,No,21,Male,0
1975,Software Engineer,Bachelor's,1.3,54.4,57.1,48.0,55.4,1,1,49.3,1,26.6,0.0,60.1,3.5,5.9,Open to Remote,28,Male,0
1976,Software Engineer,Master's,4.0,68.4,44.7,54.6,57.4,1,3,63.7,4,27.0,0.0,81.4,6.6,5.3,Open to Remote,28,Female,0
1977,Data Analyst,Bachelor's,1.8,100.0,60.3,77.5,92.7,0,1,82.2,2,0.0,0.0,93.0,6.0,2.4,No,31,Male,0
1978,Strategy Consultant,Master's,1.0,79.7,80.5,99.2,65.1,0,1,25.8,3,43.9,1.0,89.3,6.4,0.3,No,25,Male,0
1979,Sales Executive,High School,4.4,58.8,58.2,68.7,63.3,0,1,66.5,0,0.0,0.0,44.4,5.9,0.6,Open to Remote,40,Female,0
1980,Software Engineer,Bachelor's,8.0,42.3,90.9,63.1,55.7,0,4,59.0,1,47.8,0.0,47.6,5.5,6.8,Yes,30,Female,1
1981,Strategy Consultant,PhD,2.0,70.0,100.0,68.6,62.3,1,3,42.4,1,37.7,0.0,57.1,3.7,5.6,Open to Remote,30,Female,0
1982,Data Analyst,Master's,3.3,55.5,66.0,58.5,49.6,0,4,39.4,2,33.9,0.0,100.0,4.2,7.8,Open to Remote,30,Female,0
1983,Strategy Consultant,PhD,7.0,69.9,61.8,74.1,61.5,1,2,22.3,2,56.8,1.0,67.1,6.1,0.9,Yes,35,Female,0
1984,Software Engineer,Bachelor's,5.6,59.2,82.4,31.2,53.5,0,1,53.9,2,48.3,0.0,53.7,6.9,5.8,Yes,32,Female,0
1985,Sales Executive,Bachelor's,4.0,52.3,74.0,74.3,70.6,0,3,88.3,2,11.1,0.0,36.6,8.9,0.0,Open to Remote,32,Female,1
1986,Strategy Consultant,Master's,4.4,40.4,78.6,76.8,71.1,1,5,53.1,2,49.3,0.0,75.9,2.6,1.3,No,33,Male,0
1987,Software Engineer,PhD,0.0,64.6,75.6,42.1,55.1,1,8,72.0,3,22.3,0.0,32.8,2.3,8.9,No,21,Female,0
1988,Sales Executive,Bachelor's,0.0,54.3,63.2,81.9,85.6,0,1,64.0,1,40.4,0.0,60.3,8.4,3.6,No,21,Male,0
1989,Strategy Consultant,Bachelor's,2.5,30.2,57.2,44.1,38.7,0,4,55.1,3,27.6,0.0,47.6,6.7,0.0,Open to Remote,29,Male,0
1990,Software Engineer,Bachelor's,2.0,100.0,46.7,56.4,45.4,1,5,100.0,1,0.0,1.0,59.9,6.8,3.8,Open to Remote,28,Male,0
1991,Software Engineer,Bachelor's,5.0,54.6,64.2,75.1,60.5,1,5,48.8,3,28.3,0.0,93.5,6.1,6.8,No,32,Male,0
1992,Sales Executive,High School,2.1,28.8,52.0,71.7,51.3,0,2,52.4,1,12.4,0.0,59.8,5.9,1.8,No,29,Male,0
1993,Data Analyst,Bachelor's,7.9,74.4,72.2,45.3,24.3,0,3,93.0,2,50.6,0.0,80.8,4.0,4.0,Open to Remote,32,Female,1
1994,Software Engineer,Bachelor's,0.0,89.4,63.0,33.6,76.4,1,2,39.9,5,76.1,0.0,40.3,0.1,7.8,Yes,22,Male,0
1995,Data Analyst,PhD,1.0,60.1,42.5,65.9,55.7,0,5,62.3,0,0.0,0.0,77.3,3.3,4.5,Yes,29,Male,0
1996,Sales Executive,Bachelor's,0.0,28.9,23.3,88.9,34.4,0,2,34.2,7,64.0,0.0,76.5,4.9,1.1,Yes,21,Male,0
1997,Software Engineer,Bachelor's,9.0,56.2,76.1,54.2,49.9,1,1,56.4,1,35.0,1.0,60.8,3.6,7.3,No,31,Male,0
1998,Data Analyst,Master's,0.0,49.5,58.1,53.0,62.4,1,5,87.5,1,24.5,0.0,44.7,3.6,4.6,Open to Remote,21,Female,0
1999,Strategy Consultant,Bachelor's,0.4,54.6,68.5,41.0,64.6,1,1,30.1,1,24.9,1.0,38.6,4.7,0.0,No,31,Male,0
2000,Data Analyst,Bachelor's,0.0,64.0,59.6,61.9,54.2,0,1,90.2,0,20.4,0.0,57.6,5.0,7.4,Yes,21,Male,0
2001,Strategy Consultant,PhD,0.0,56.4,58.3,59.7,41.9,1,5,67.9,2,0.0,0.0,51.3,7.6,0.0,No,27,Male,0
2002,Data Analyst,Bachelor's,1.7,70.5,53.9,50.5,60.1,0,1,36.9,3,68.0,0.0,46.7,0.0,0.0,No,34,Male,0
2003,Strategy Consultant,Master's,3.0,62.4,87.3,94.2,84.8,0,3,82.4,2,42.2,1.0,66.2,4.6,0.5,Yes,30,Male,0
2004,Sales Executive,Bachelor's,0.0,38.9,51.4,48.0,52.6,0,3,52.2,4,30.0,0.0,54.9,5.2,1.5,No,21,Male,0
2005,Software Engineer,Bachelor's,2.5,58.9,74.5,30.0,46.7,1,4,54.9,1,7.0,1.0,48.2,2.4,8.8,Yes,25,Female,0
2006,Strategy Consultant,Master's,0.0,52.3,83.5,73.5,67.6,1,1,31.9,1,39.3,0.0,46.9,8.7,1.1,Yes,21,Female,0
2007,Data Analyst,Master's,0.0,64.2,72.7,54.2,63.5,0,5,100.0,1,27.2,0.0,22.9,3.3,4.8,Open to Remote,21,Female,0
2008,Software Engineer,Master's,6.0,73.8,77.0,47.2,77.1,0,2,36.3,4,50.3,1.0,56.1,6.3,7.0,Yes,30,Male,0
2009,Software Engineer,PhD,2.5,59.3,65.2,59.1,77.0,0,4,82.1,2,40.1,1.0,30.9,3.9,5.1,Open to Remote,32,Male,1
2010,Sales Executive,High School,6.1,54.6,75.5,78.8,88.5,1,3,39.8,0,19.6,1.0,46.8,9.5,0.0,Open to Remote,32,Female,1
2011,Software Engineer,Master's,1.2,52.3,77.4,40.4,71.3,1,1,30.5,4,5.4,1.0,60.0,3.8,8.6,Open to Remote,33,Male,0
2012,Software Engineer,Master's,2.0,63.4,79.3,46.1,83.9,1,3,55.5,1,13.8,0.0,19.7,3.7,5.6,Open to Remote,29,Female,0
2013,Software Engineer,Bachelor's,3.1,86.9,50.9,55.7,77.3,1,1,60.4,2,28.3,0.0,56.8,5.1,7.0,No,27,Female,1
2014,Data Analyst,PhD,0.0,48.0,71.9,62.5,53.2,1,4,28.8,4,55.9,0.0,59.7,8.5,3.7,No,23,Male,0
2015,Data Analyst,High School,2.7,80.8,40.5,67.2,82.4,0,5,64.4,3,26.5,1.0,30.1,6.5,3.3,Open to Remote,26,Male,0
2016,Data Analyst,Bachelor's,0.0,43.9,89.0,51.3,43.5,1,3,69.7,4,42.3,0.0,39.3,4.2,4.3,No,21,Female,0
2017,Software Engineer,Master's,0.0,46.2,55.7,60.2,82.3,1,7,94.3,1,45.3,0.0,25.3,5.8,6.3,Open to Remote,24,Other,0
2018,Software Engineer,Bachelor's,6.1,47.6,57.7,69.3,46.5,0,5,59.1,0,43.1,0.0,69.8,4.3,6.4,Yes,30,Female,0
2019,Sales Executive,High School,7.2,46.8,34.5,75.7,63.9,0,4,36.9,3,42.6,1.0,39.5,10.0,1.3,Yes,28,Male,0
2020,Data Analyst,Master's,9.1,75.9,67.5,58.5,84.6,0,4,70.6,1,39.8,0.0,45.8,7.0,0.5,Open to Remote,47,Female,1
2021,Sales Executive,Master's,0.0,64.4,51.0,71.5,68.4,1,5,84.3,3,43.1,0.0,73.5,6.9,0.0,Yes,21,Male,1
2022,Software Engineer,Bachelor's,5.1,88.2,92.3,45.7,50.0,1,4,73.7,4,57.1,0.0,57.2,5.9,7.9,Yes,28,Male,1
2023,Software Engineer,PhD,0.0,82.9,77.9,40.9,55.3,1,5,100.0,2,28.8,0.0,97.2,4.2,9.8,Yes,21,Female,0
2024,Software Engineer,Master's,3.0,57.5,57.3,50.5,59.3,0,3,50.4,2,17.0,1.0,65.3,5.5,4.0,Open to Remote,27,Female,0
2025,Data Analyst,High School,1.7,52.4,43.0,66.8,62.2,0,2,24.0,1,59.0,1.0,62.4,6.6,2.3,No,27,Male,0
2026,Data Analyst,High School,4.4,76.8,33.7,46.7,51.2,0,3,50.3,2,65.0,0.0,69.2,7.3,5.2,Open to Remote,34,Male,0
2027,Strategy Consultant,Master's,2.0,71.3,56.6,68.9,66.9,1,4,65.4,1,22.6,0.0,84.0,5.6,2.9,Yes,26,Male,0
2028,Data Analyst,Master's,4.0,49.5,48.0,57.1,34.1,0,7,64.2,2,36.9,0.0,0.0,1.2,3.0,No,28,Male,0
2029,Data Analyst,Master's,2.0,84.4,73.2,86.7,100.0,1,4,60.0,3,39.4,0.0,75.0,6.9,0.7,No,26,Male,1
2030,Sales Executive,High School,3.0,16.2,52.8,85.8,47.0,1,3,60.2,3,37.1,1.0,27.8,5.7,1.2,No,21,Female,0
2031,Software Engineer,Bachelor's,3.0,75.8,65.3,65.6,78.5,1,4,52.1,2,30.9,0.0,35.3,7.2,4.8,No,25,Male,0
2032,Data Analyst,Master's,3.0,63.4,53.8,73.8,81.0,0,2,27.0,3,59.5,1.0,53.1,2.4,8.2,No,27,Female,0
2033,Data Analyst,Master's,1.2,61.9,70.3,51.8,47.0,1,5,83.1,1,0.6,0.0,53.8,6.1,4.4,Yes,29,Male,0
2034,Data Analyst,Bachelor's,6.1,65.5,46.7,80.7,66.7,1,2,63.3,1,9.8,0.0,21.4,5.1,2.1,Yes,32,Male,0
2035,Software Engineer,Master's,4.0,57.2,63.7,57.4,62.6,0,1,24.5,2,47.7,1.0,30.5,4.6,4.7,No,28,Male,0
2036,Sales Executive,Bachelor's,2.8,51.7,67.5,74.3,61.3,0,4,72.2,2,32.7,1.0,24.7,9.9,1.0,No,27,Male,1
2037,Strategy Consultant,Master's,0.0,50.9,66.5,51.8,67.0,1,0,14.9,5,75.9,0.0,35.9,5.0,0.0,Yes,21,Female,0
2038,Software Engineer,Bachelor's,0.8,84.0,71.7,49.0,60.1,1,2,44.2,2,31.2,0.0,71.1,8.2,6.9,No,32,Female,0
2039,Sales Executive,Bachelor's,1.5,68.9,25.3,48.5,49.3,0,5,50.8,1,29.9,0.0,49.6,10.0,7.1,Yes,25,Female,0
2040,Sales Executive,Bachelor's,3.7,46.9,24.1,71.3,44.1,1,5,55.8,2,25.7,0.0,57.5,4.5,0.0,Yes,33,Male,0
2041,Software Engineer,Bachelor's,2.4,57.7,69.9,46.4,85.3,1,0,47.5,0,42.9,0.0,38.6,3.7,8.3,Yes,37,Female,0
2042,Sales Executive,Bachelor's,2.0,27.9,70.7,69.0,47.2,0,0,33.2,3,54.2,1.0,74.3,6.7,3.6,Yes,28,Female,0
2043,Sales Executive,Bachelor's,1.0,70.5,51.4,54.2,68.0,1,4,50.5,2,7.3,3.0,48.5,6.5,3.3,Open to Remote,23,Male,1
2044,Strategy Consultant,Master's,5.0,73.6,100.0,80.6,100.0,1,4,69.5,3,49.3,0.0,76.3,8.7,0.0,Yes,29,Female,1
2045,Strategy Consultant,Master's,7.0,63.3,50.3,78.9,53.8,0,4,69.9,3,57.5,0.0,57.1,8.7,0.9,Yes,31,Female,1
