candidate_id,job_role,education_level,years_experience,technical_skill_score,aptitude_score,communication_score,interview_score,internship_experience,projects_count,project_quality_score,certifications_count,certification_prestige_score,competition_awards_count,ats_score,linkedin_profile_score,github_coding_profile_score,relocation_preference,age,gender,selected,selection_probability,hiring_score,rank_in_role,role_applicant_count,percentile_in_role
2152,Software Engineer,Master's,10.5,76.0,56.4,19.4,49.7,0,4,63.1,2,45.9,1.0,84.0,3.6,6.5,Open to Remote,44,Female,1,0.4908,49.1,227,1221,81.4
2153,Sales Executive,Bachelor's,2.0,68.9,53.3,76.4,58.7,1,2,49.2,2,22.5,0.0,65.7,7.1,3.1,Yes,24,Male,0,0.5357,53.6,235,981,76.1
2154,Sales Executive,High School,3.0,38.4,56.4,76.6,61.2,0,2,48.8,3,21.6,0.0,39.7,7.6,0.9,No,21,Male,1,0.353,35.3,456,981,53.5
2155,Sales Executive,Master's,1.7,68.5,20.7,100.0,70.6,1,2,42.6,0,28.4,0.0,37.9,5.2,4.5,No,29,Male,0,0.1219,12.2,863,981,12.0
2156,Strategy Consultant,Master's,3.0,38.7,45.7,69.8,43.5,1,2,79.0,3,9.7,2.0,22.1,8.4,1.6,Open to Remote,27,Female,0,0.0518,5.2,736,804,7.8
2157,Software Engineer,Master's,1.1,19.2,81.9,61.7,58.3,1,3,26.4,1,32.0,0.0,20.6,6.6,3.6,No,33,Male,0,0.0699,7.0,1118,1221,8.4
2158,Software Engineer,Bachelor's,10.5,81.2,62.2,56.9,67.8,0,6,100.0,1,54.7,0.0,47.9,2.2,8.2,No,35,Male,1,0.7259,72.6,37,1221,97.1
2159,Data Analyst,Master's,4.0,73.1,68.0,61.4,66.3,1,3,37.6,2,0.0,1.0,1.5,5.5,4.3,No,28,Female,0,0.1959,19.6,578,994,42.0
2160,Software Engineer,Bachelor's,1.2,81.0,45.0,81.4,61.3,0,1,45.6,1,3.4,0.0,78.3,3.4,2.5,No,28,Female,0,0.1249,12.5,878,1221,27.9
2161,Data Analyst,Master's,3.1,75.5,67.9,43.3,89.7,1,6,84.2,1,21.8,1.0,65.1,1.5,4.3,No,32,Male,0,0.5127,51.3,169,994,82.9
2162,Software Engineer,Bachelor's,5.0,72.9,59.4,45.0,73.3,1,4,49.1,3,26.9,0.0,66.6,4.3,8.2,Yes,27,Male,0,0.2286,22.9,570,1221,53.4
2163,Data Analyst,Bachelor's,3.6,61.1,58.7,71.3,72.7,0,2,32.3,2,26.7,1.0,68.0,4.7,6.7,Open to Remote,27,Male,0,0.1541,15.4,652,994,34.4
2164,Data Analyst,Bachelor's,3.5,61.7,46.1,63.9,71.3,0,3,51.5,0,59.4,0.0,54.8,9.7,6.5,Yes,35,Female,1,0.4028,40.3,282,994,71.7
2165,Strategy Consultant,Bachelor's,7.4,43.1,59.0,65.8,59.4,0,1,55.1,1,9.1,0.0,55.1,5.4,1.0,Yes,37,Male,0,0.1513,15.1,366,804,54.5
2166,Software Engineer,Master's,3.8,64.0,94.6,53.9,65.5,1,1,46.7,5,45.9,0.0,55.1,5.6,6.2,Yes,36,Female,0,0.2772,27.7,497,1221,59.3
2167,Strategy Consultant,Bachelor's,6.0,22.8,66.8,83.7,25.6,1,4,84.9,2,9.4,0.0,74.8,7.1,0.0,Yes,28,Male,0,0.3497,35.0,163,804,79.9
2168,Data Analyst,Bachelor's,0.0,46.8,79.8,67.3,49.2,1,4,68.2,3,8.1,1.0,33.6,4.8,6.8,Yes,21,Female,0,0.1052,10.5,817,994,17.7
2169,Data Analyst,Bachelor's,0.7,62.5,65.1,49.3,84.6,0,2,42.5,2,37.9,1.0,72.2,6.0,6.5,Open to Remote,28,Female,0,0.1694,16.9,614,994,38.2
2170,Data Analyst,Bachelor's,2.0,31.4,63.3,63.6,66.2,0,3,0.0,0,0.0,0.0,26.3,4.0,3.7,No,24,Male,0,0.0597,6.0,962,994,3.2
2171,Data Analyst,Master's,4.0,34.9,58.5,59.3,52.9,0,2,14.6,1,0.0,1.0,25.4,3.3,8.2,No,28,Male,0,0.0581,5.8,969,994,2.5
2172,Software Engineer,Master's,1.0,65.0,85.2,62.1,51.1,0,4,58.7,1,22.9,0.0,26.7,6.1,9.0,Yes,25,Male,0,0.227,22.7,572,1221,53.1
2173,Data Analyst,Master's,5.0,63.1,73.6,55.2,71.1,1,1,16.8,4,54.8,0.0,17.2,2.9,7.0,No,29,Female,0,0.0956,9.6,855,994,14.0
2174,Software Engineer,Bachelor's,0.9,65.3,53.2,36.9,48.4,0,1,42.1,0,0.0,0.0,61.4,6.7,7.0,No,23,Female,0,0.0602,6.0,1175,1221,3.5
2175,Data Analyst,Master's,0.0,29.3,62.1,70.1,61.8,1,2,44.8,2,14.2,0.0,26.6,5.3,9.4,Open to Remote,21,Female,0,0.0972,9.7,848,994,14.5
2176,Sales Executive,High School,1.5,68.3,71.1,83.2,61.0,1,2,47.2,6,24.3,0.0,63.5,6.0,0.0,Yes,36,Male,1,0.5945,59.4,164,981,83.3
2177,Data Analyst,Bachelor's,1.0,43.5,25.4,81.2,45.4,1,2,40.2,2,39.2,1.0,83.5,6.6,0.3,Open to Remote,23,Male,0,0.1909,19.1,584,994,41.3
2178,Strategy Consultant,PhD,1.0,37.7,76.7,50.3,64.4,1,0,66.5,5,50.7,1.0,40.2,5.2,3.0,Yes,29,Female,0,0.2153,21.5,285,804,64.6
2179,Software Engineer,Bachelor's,1.1,51.1,73.1,53.9,81.8,1,3,54.5,3,36.2,0.0,60.1,0.0,9.1,No,35,Female,0,0.167,16.7,721,1221,40.8
2180,Strategy Consultant,Bachelor's,0.5,69.5,60.8,66.5,57.9,1,1,44.4,2,2.8,0.0,78.0,5.4,2.9,Yes,34,Female,0,0.0961,9.6,476,804,40.7
2181,Sales Executive,Bachelor's,5.6,51.3,57.3,69.1,47.3,1,1,23.5,2,45.2,1.0,58.6,8.4,3.7,Yes,34,Female,0,0.3784,37.8,413,981,58.0
2182,Strategy Consultant,Master's,1.6,42.9,79.5,46.9,67.6,0,2,44.8,1,12.0,0.0,53.2,8.4,3.6,Open to Remote,31,Female,0,0.0616,6.2,651,804,18.7
2183,Strategy Consultant,Master's,6.1,41.8,53.5,54.0,34.5,0,2,35.9,6,74.8,1.0,16.8,4.0,3.7,No,33,Female,0,0.046,4.6,794,804,1.0
2184,Software Engineer,Bachelor's,3.2,72.7,77.6,59.1,55.2,1,2,86.2,0,1.9,0.0,60.6,4.2,7.9,No,37,Female,0,0.2416,24.2,550,1221,54.9
2185,Data Analyst,Bachelor's,4.2,46.3,72.5,52.5,59.5,0,0,44.1,3,42.5,0.0,63.8,6.9,5.9,Yes,32,Female,1,0.2333,23.3,496,994,50.2
2186,Software Engineer,Master's,0.0,75.7,62.7,42.6,85.2,1,7,100.0,1,6.9,0.0,95.1,2.4,7.3,Open to Remote,21,Female,1,0.5565,55.6,170,1221,86.2
2187,Strategy Consultant,Bachelor's,4.0,41.8,73.6,91.5,58.5,1,6,72.3,3,55.2,1.0,43.1,5.8,3.4,Open to Remote,26,Other,0,0.0717,7.2,584,804,26.9
2188,Sales Executive,Bachelor's,6.2,52.8,65.6,100.0,68.7,0,5,88.3,2,4.8,0.0,77.6,7.5,0.0,Yes,33,Male,1,0.7681,76.8,12,981,98.8
2189,Software Engineer,Master's,1.0,77.3,99.7,54.2,77.3,0,1,31.2,8,77.0,0.0,46.9,8.2,6.7,Yes,25,Female,1,0.4648,46.5,253,1221,79.4
2190,Strategy Consultant,Bachelor's,2.3,41.1,81.1,47.5,49.7,1,1,42.8,1,0.0,1.0,68.9,5.5,0.0,Yes,39,Female,0,0.0817,8.2,522,804,34.8
2191,Software Engineer,Bachelor's,5.2,39.2,77.2,60.9,37.0,0,3,34.1,1,13.4,0.0,33.2,2.6,8.5,No,29,Male,0,0.0581,5.8,1188,1221,2.7
2192,Sales Executive,High School,1.8,41.3,57.9,43.7,56.7,1,0,24.5,4,55.8,0.0,52.8,5.3,4.6,Yes,30,Female,0,0.0981,9.8,908,981,7.5
2193,Sales Executive,Bachelor's,5.3,23.3,83.5,54.7,54.6,1,2,39.7,5,28.3,0.0,32.7,10.0,0.0,No,36,Male,1,0.295,29.5,545,981,44.4
2194,Software Engineer,Bachelor's,3.1,71.2,43.0,61.2,63.6,1,5,54.1,2,38.4,0.0,58.0,6.0,3.4,Yes,28,Male,0,0.2088,20.9,616,1221,49.5
2195,Sales Executive,Bachelor's,3.6,41.2,28.9,54.2,40.4,1,2,18.0,3,51.1,0.0,50.4,9.4,0.9,No,30,Male,0,0.0664,6.6,972,981,0.9
2196,Strategy Consultant,Bachelor's,10.5,41.2,74.3,65.6,77.8,0,3,68.1,2,0.0,1.0,52.2,6.4,1.7,Yes,34,Female,1,0.4912,49.1,90,804,88.9
2197,Software Engineer,Bachelor's,0.0,50.6,74.9,32.7,45.6,0,3,22.9,6,66.5,0.0,36.8,3.8,6.7,No,21,Female,0,0.0552,5.5,1200,1221,1.7
2198,Data Analyst,Bachelor's,2.4,82.8,29.4,60.8,46.2,0,2,87.3,1,44.5,0.0,59.7,3.3,2.4,Yes,27,Female,0,0.1642,16.4,624,994,37.2
2199,Software Engineer,Bachelor's,0.9,63.2,64.9,71.8,86.7,0,2,36.3,1,7.0,1.0,62.7,4.5,9.4,No,34,Male,0,0.1149,11.5,925,1221,24.2
2200,Sales Executive,High School,4.3,80.3,52.3,65.8,40.4,0,2,66.3,5,32.8,0.0,53.5,8.4,1.7,No,29,Female,0,0.1828,18.3,737,981,24.9
2201,Software Engineer,Master's,1.0,70.5,76.2,54.7,64.8,1,0,52.4,1,0.0,0.0,40.2,2.8,10.0,Open to Remote,38,Male,0,0.142,14.2,795,1221,34.9
2202,Strategy Consultant,Bachelor's,0.0,55.3,78.4,57.8,62.2,0,3,34.7,2,9.8,0.0,38.8,7.9,3.1,No,21,Male,0,0.0494,4.9,769,804,4.0
2203,Strategy Consultant,Master's,0.0,50.6,44.9,58.8,50.4,1,1,49.5,0,35.4,0.0,72.5,4.1,0.0,No,21,Male,0,0.053,5.3,727,804,9.2
2204,Software Engineer,Bachelor's,7.4,75.1,48.8,42.5,37.2,0,2,57.6,2,20.7,1.0,58.9,4.8,8.1,Open to Remote,34,Female,0,0.083,8.3,1056,1221,13.5
2205,Data Analyst,High School,1.2,81.4,55.9,71.8,56.2,1,4,79.8,4,53.0,0.0,88.3,5.3,6.3,Yes,34,Male,1,0.6455,64.6,73,994,92.7
2206,Sales Executive,High School,5.7,61.6,66.1,53.8,71.7,0,4,84.3,2,16.5,1.0,50.5,8.1,4.6,Yes,28,Female,0,0.6254,62.5,132,981,86.6
2207,Sales Executive,High School,8.5,18.5,60.6,70.0,65.8,0,5,70.2,1,19.8,1.0,41.6,6.3,0.0,Open to Remote,31,Female,1,0.5443,54.4,223,981,77.3
2208,Data Analyst,Master's,6.1,77.8,58.7,66.1,63.0,1,2,39.7,2,53.9,0.0,70.2,6.5,2.3,Open to Remote,33,Male,1,0.4683,46.8,212,994,78.7
2209,Software Engineer,Master's,0.0,77.5,67.2,68.6,60.1,1,3,58.8,5,76.9,0.0,70.4,4.8,7.1,No,24,Female,0,0.3856,38.6,340,1221,72.2
2210,Software Engineer,Bachelor's,3.0,70.5,49.1,61.6,39.5,0,0,26.3,4,46.1,0.0,84.4,6.2,6.6,Open to Remote,25,Male,0,0.0979,9.8,986,1221,19.2
2211,Strategy Consultant,Master's,2.9,75.7,100.0,68.9,91.9,0,5,62.3,3,31.8,1.0,15.7,6.4,0.5,Open to Remote,30,Male,0,0.1492,14.9,373,804,53.6
2212,Data Analyst,Bachelor's,10.5,91.3,76.6,51.5,85.0,1,3,74.2,1,6.2,1.0,72.3,5.8,5.7,No,34,Male,0,0.4707,47.1,209,994,79.1
2213,Strategy Consultant,Bachelor's,10.5,63.6,83.8,83.9,43.0,1,3,68.0,3,52.0,0.0,34.6,6.8,0.0,Yes,22,Female,0,0.2672,26.7,231,804,71.4
2214,Data Analyst,Master's,4.0,56.8,88.7,47.0,33.9,1,5,77.5,4,28.3,0.0,51.7,5.2,2.5,No,28,Female,0,0.1103,11.0,799,994,19.5
2215,Strategy Consultant,Master's,4.0,32.1,87.2,57.2,59.1,1,5,64.8,0,40.9,0.0,25.8,8.7,1.3,No,28,Female,0,0.0806,8.1,529,804,34.0
2216,Software Engineer,Bachelor's,9.0,81.3,65.5,75.3,77.7,1,4,76.3,3,2.3,0.0,64.6,6.6,6.8,No,32,Female,1,0.6973,69.7,55,1221,95.5
2217,Software Engineer,Bachelor's,2.5,90.4,62.2,60.4,65.7,1,0,38.9,1,13.4,0.0,41.2,5.7,10.0,No,29,Male,0,0.1453,14.5,788,1221,35.5
2218,Strategy Consultant,Bachelor's,4.0,19.6,91.3,75.9,60.4,1,2,62.2,4,40.1,0.0,6.8,5.3,1.0,No,26,Female,0,0.0561,5.6,702,804,12.5
2219,Strategy Consultant,Bachelor's,1.8,66.3,72.4,79.0,69.6,1,3,69.9,1,32.2,0.0,33.4,10.0,0.0,No,36,Male,0,0.0827,8.3,516,804,35.6
2220,Data Analyst,High School,3.3,61.2,56.8,58.6,59.3,1,3,56.0,2,3.1,2.0,78.0,8.5,3.5,No,26,Male,1,0.3089,30.9,392,994,60.7
2221,Data Analyst,PhD,0.0,37.9,97.5,38.4,45.1,0,3,69.6,2,26.3,1.0,62.8,3.4,7.2,No,27,Other,0,0.0794,7.9,903,994,9.1
2222,Data Analyst,PhD,0.0,72.0,54.0,63.8,63.6,0,4,56.3,3,55.5,1.0,83.3,6.6,4.4,No,21,Male,0,0.4654,46.5,216,994,78.3
2223,Data Analyst,Bachelor's,2.1,78.6,42.0,59.7,52.9,0,2,57.7,1,28.3,0.0,20.4,7.9,0.5,No,25,Male,0,0.1175,11.8,776,994,21.7
2224,Software Engineer,High School,6.2,64.7,79.9,42.1,52.3,1,6,91.5,2,35.7,1.0,91.7,6.4,8.5,No,32,Male,1,0.5734,57.3,157,1221,87.1
2225,Strategy Consultant,Master's,5.4,34.1,61.0,53.7,26.6,1,5,38.3,1,5.7,0.0,96.1,6.4,3.5,Open to Remote,31,Male,0,0.0609,6.1,659,804,17.4
2226,Software Engineer,Bachelor's,1.3,95.7,71.5,54.3,71.8,1,6,100.0,3,31.7,1.0,42.9,4.2,6.8,No,33,Female,1,0.4807,48.1,235,1221,80.8
2227,Sales Executive,High School,9.1,35.0,82.3,54.6,65.7,0,6,55.9,8,50.5,0.0,56.2,7.9,0.0,Open to Remote,32,Male,0,0.5487,54.9,212,981,78.3
2228,Software Engineer,Master's,9.8,87.4,44.4,52.8,58.5,0,1,44.1,1,42.3,1.0,49.3,3.6,8.9,No,42,Female,0,0.178,17.8,694,1221,43.2
2229,Software Engineer,Bachelor's,3.0,47.3,64.4,51.0,49.5,0,3,52.6,3,44.5,0.0,67.3,4.7,2.6,No,25,Male,0,0.0784,7.8,1075,1221,11.7
2230,Sales Executive,Bachelor's,0.0,51.2,77.3,73.2,81.8,1,5,78.7,0,17.6,0.0,85.7,5.9,2.7,No,21,Female,0,0.4714,47.1,293,981,70.1
2231,Data Analyst,Master's,0.0,70.8,78.2,66.0,83.6,0,3,74.3,2,32.6,1.0,38.0,6.4,5.1,Yes,23,Female,1,0.5825,58.2,116,994,88.4
2232,Sales Executive,Bachelor's,1.2,58.1,52.3,84.3,86.3,0,7,100.0,3,60.3,1.0,28.2,9.6,2.9,Yes,25,Female,1,0.7327,73.3,35,981,96.5
2233,Software Engineer,Bachelor's,1.0,92.4,100.0,44.3,100.0,1,3,64.6,0,55.4,0.0,57.9,4.5,4.5,No,23,Female,0,0.307,30.7,443,1221,63.8
2234,Strategy Consultant,Master's,1.8,37.8,70.6,83.0,64.2,1,1,43.3,1,23.6,1.0,100.0,5.7,0.9,Open to Remote,30,Female,0,0.0797,8.0,536,804,33.0
2235,Sales Executive,Bachelor's,7.4,52.8,61.0,71.7,48.0,0,2,20.2,1,23.7,0.0,70.0,9.5,3.1,Yes,37,Female,0,0.4958,49.6,273,981,72.3
2236,Strategy Consultant,Master's,1.1,29.5,96.7,96.3,66.8,1,3,27.6,4,50.9,1.0,57.4,5.4,2.2,No,38,Female,1,0.0598,6.0,673,804,15.9
2237,Software Engineer,Bachelor's,1.0,49.3,79.7,46.2,64.2,1,7,75.1,3,65.1,0.0,72.9,0.0,1.5,Yes,32,Male,0,0.153,15.3,764,1221,37.3
2238,Data Analyst,Bachelor's,5.8,56.3,87.8,35.8,75.9,0,4,67.3,1,37.5,0.0,77.4,9.1,6.9,No,42,Male,1,0.6344,63.4,83,994,91.7
2239,Data Analyst,Master's,3.0,71.1,54.5,72.5,54.0,1,4,64.5,2,37.0,1.0,64.5,7.4,7.3,Open to Remote,27,Female,0,0.2916,29.2,415,994,58.4
2240,Data Analyst,Master's,0.0,90.2,86.4,66.4,83.8,0,1,62.5,4,58.5,0.0,61.5,7.0,5.9,Open to Remote,21,Male,1,0.7268,72.7,25,994,97.6
2241,Software Engineer,High School,6.7,97.9,67.5,73.0,70.6,1,5,78.3,0,23.3,0.0,52.9,6.2,7.2,No,35,Male,1,0.6698,67.0,80,1221,93.5
2242,Software Engineer,Master's,0.0,64.7,53.8,59.6,57.9,0,4,59.2,1,0.0,0.0,60.6,5.3,9.2,No,21,Female,0,0.1291,12.9,850,1221,30.1
2243,Data Analyst,Master's,0.0,69.6,71.3,95.1,77.1,1,3,100.0,2,50.4,0.0,80.3,1.7,5.3,Yes,24,Male,1,0.6955,69.6,40,994,96.1
2244,Software Engineer,Master's,5.1,84.1,67.9,52.2,72.6,0,5,70.5,1,6.1,0.0,82.7,5.0,3.1,Open to Remote,32,Male,1,0.5501,55.0,175,1221,85.7
2245,Data Analyst,Master's,4.0,76.5,96.0,75.7,100.0,1,2,73.2,1,20.3,0.0,48.1,4.9,3.4,No,28,Female,1,0.7048,70.5,34,994,96.7
2246,Software Engineer,High School,2.0,67.5,70.7,47.1,67.0,1,3,34.7,3,20.5,2.0,54.6,5.2,10.0,Open to Remote,28,Male,0,0.1097,11.0,940,1221,22.9
2247,Software Engineer,Master's,0.0,71.1,53.3,62.4,57.6,0,3,61.5,1,16.8,0.0,33.8,6.6,6.5,No,22,Male,0,0.1102,11.0,940,1221,22.9
2248,Sales Executive,Bachelor's,1.4,43.3,39.8,85.2,49.8,1,4,44.8,2,33.8,0.0,72.3,9.9,1.5,No,29,Male,0,0.1857,18.6,730,981,25.6
2249,Data Analyst,Bachelor's,3.1,61.9,67.3,72.5,64.9,0,5,100.0,1,49.2,0.0,65.8,5.3,1.3,Open to Remote,35,Male,1,0.5021,50.2,182,994,81.6
2250,Data Analyst,Master's,1.5,59.9,47.8,71.6,49.9,1,3,45.9,3,27.6,2.0,49.5,5.0,6.2,No,29,Male,0,0.0759,7.6,912,994,8.0
2251,Data Analyst,Master's,0.0,63.2,57.3,11.4,45.0,1,3,56.4,3,65.3,0.0,47.4,8.4,6.3,Yes,24,Female,0,0.112,11.2,796,994,19.9
2252,Sales Executive,High School,4.0,38.9,51.3,74.0,26.0,0,1,22.8,4,11.0,0.0,30.3,5.3,6.0,No,22,Male,0,0.0735,7.4,959,981,2.3
2253,Data Analyst,Bachelor's,1.7,48.0,61.7,51.4,50.8,1,3,36.5,3,11.4,1.0,53.6,5.4,6.8,No,24,Male,0,0.0588,5.9,966,994,2.8
2254,Sales Executive,High School,2.8,57.9,65.9,69.3,62.7,0,5,66.0,4,26.1,1.0,84.4,7.0,3.1,Yes,31,Female,1,0.6419,64.2,112,981,88.6
2255,Strategy Consultant,Bachelor's,5.0,57.7,60.9,65.7,47.5,1,0,43.8,3,51.3,0.0,38.8,4.8,0.0,Yes,31,Male,0,0.0741,7.4,572,804,28.7
2256,Data Analyst,Bachelor's,2.0,93.1,31.0,74.7,63.4,0,3,85.0,2,10.4,0.0,35.8,4.7,3.8,No,24,Male,1,0.1729,17.3,611,994,38.6
2257,Strategy Consultant,Master's,0.0,55.5,46.7,73.0,72.4,1,3,44.2,3,11.1,0.0,56.3,5.8,5.7,Yes,21,Male,1,0.1758,17.6,334,804,58.6
2258,Sales Executive,Bachelor's,10.0,38.7,54.7,67.4,67.8,1,2,32.9,1,57.9,0.0,73.3,8.5,3.0,Open to Remote,32,Male,1,0.6536,65.4,100,981,89.9
2259,Software Engineer,Master's,0.0,60.6,56.2,33.0,43.2,1,3,79.3,5,47.3,0.0,74.4,4.8,8.1,Yes,24,Male,0,0.148,14.8,781,1221,36.0
2260,Data Analyst,Master's,5.9,65.7,49.4,83.0,73.1,0,2,80.4,3,65.8,0.0,80.8,4.9,9.0,Open to Remote,33,Male,1,0.7513,75.1,14,994,98.6
2261,Sales Executive,Master's,0.0,53.3,84.4,65.3,48.8,1,3,52.5,4,63.6,0.0,43.0,7.9,0.0,Yes,24,Female,0,0.5058,50.6,266,981,72.9
2262,Strategy Consultant,Master's,0.0,46.3,84.4,68.0,61.8,1,5,72.3,3,52.1,2.0,69.3,5.4,1.9,No,23,Female,0,0.0723,7.2,584,804,26.9
2263,Data Analyst,Bachelor's,2.5,42.9,67.1,92.1,70.1,0,6,98.9,1,47.2,2.0,58.2,3.6,6.1,Open to Remote,30,Female,0,0.3687,36.9,323,994,67.5
2264,Software Engineer,PhD,2.9,58.9,68.5,45.7,75.5,1,1,91.3,3,30.6,1.0,49.5,10.0,6.7,No,43,Male,0,0.3822,38.2,342,1221,72.1
2265,Sales Executive,Bachelor's,7.6,45.3,51.0,70.9,70.3,0,1,47.1,5,26.9,1.0,51.9,6.8,0.0,Open to Remote,33,Female,1,0.4147,41.5,367,981,62.7
2266,Software Engineer,Bachelor's,5.6,81.1,46.2,58.5,65.2,0,1,63.9,2,39.4,0.0,76.7,5.9,10.0,Yes,30,Female,1,0.5484,54.8,179,1221,85.4
2267,Sales Executive,High School,3.2,22.7,70.5,50.9,36.0,0,5,59.2,2,22.0,1.0,57.1,6.4,1.2,No,31,Male,0,0.0797,8.0,945,981,3.7
2268,Data Analyst,Bachelor's,0.0,69.0,80.8,34.2,76.7,1,2,26.1,3,48.0,1.0,68.2,2.4,6.0,No,21,Female,0,0.1171,11.7,783,994,21.3
2269,Sales Executive,Bachelor's,0.0,48.3,25.3,67.8,44.1,0,5,70.7,1,40.0,0.0,65.5,5.9,0.0,No,22,Female,0,0.0884,8.8,931,981,5.1
2270,Strategy Consultant,PhD,0.0,43.2,75.4,63.3,65.3,1,3,75.6,5,33.9,0.0,42.7,4.2,0.0,Yes,21,Male,1,0.3179,31.8,192,804,76.2
2271,Sales Executive,Master's,3.7,36.2,60.1,77.0,56.2,0,2,29.3,3,24.2,0.0,22.6,8.0,0.3,Yes,39,Female,1,0.5724,57.2,182,981,81.4
2272,Sales Executive,Bachelor's,7.5,34.0,50.2,60.3,72.0,1,3,14.8,1,20.2,2.0,34.7,7.8,0.5,No,38,Male,0,0.1654,16.5,772,981,21.4
2273,Sales Executive,High School,10.5,47.1,86.5,81.5,63.6,0,4,68.8,4,68.4,0.0,69.4,8.1,3.5,No,31,Male,1,0.7219,72.2,44,981,95.6
2274,Strategy Consultant,Master's,1.6,66.9,100.0,37.6,77.6,1,1,14.5,2,13.3,0.0,28.2,4.5,1.9,No,30,Male,0,0.0469,4.7,787,804,1.9
2275,Strategy Consultant,PhD,0.0,68.0,66.3,68.9,66.8,1,2,24.1,0,51.7,0.0,57.2,2.4,0.0,Open to Remote,21,Male,0,0.0636,6.4,639,804,20.3
2276,Software Engineer,Bachelor's,4.1,53.1,61.7,60.4,65.1,1,1,12.5,2,0.0,1.0,56.3,0.9,3.7,Open to Remote,28,Female,0,0.0789,7.9,1073,1221,12.2
2277,Sales Executive,High School,1.3,42.2,49.9,79.9,77.1,1,1,2.6,2,61.4,2.0,65.1,7.7,3.1,No,40,Female,0,0.2994,29.9,536,981,45.3
2278,Software Engineer,Bachelor's,1.5,37.1,55.8,52.6,24.1,0,3,68.2,3,40.8,0.0,23.8,4.6,9.3,Open to Remote,30,Male,0,0.0616,6.2,1164,1221,4.5
2279,Strategy Consultant,Bachelor's,1.6,51.6,58.2,60.1,55.8,1,5,68.0,1,32.7,1.0,7.9,3.9,0.3,No,26,Female,0,0.0472,4.7,787,804,1.9
2280,Sales Executive,Bachelor's,0.0,54.0,62.6,72.1,52.2,1,0,73.2,2,40.5,0.0,42.1,8.0,0.0,Open to Remote,21,Female,1,0.2771,27.7,569,981,42.0
2281,Data Analyst,Master's,1.2,88.6,97.4,78.5,93.1,1,0,59.8,5,3.7,0.0,73.4,7.2,5.1,No,37,Female,1,0.7034,70.3,35,994,96.6
2282,Software Engineer,Master's,4.2,43.2,88.3,46.0,66.0,0,1,76.1,0,9.3,1.0,78.6,5.3,7.1,Yes,29,Female,0,0.4705,47.0,246,1221,79.9
2283,Data Analyst,Master's,10.5,48.7,79.8,74.7,61.5,1,1,29.0,0,12.1,1.0,38.8,4.3,5.6,Yes,21,Female,0,0.2438,24.4,477,994,52.1
2284,Sales Executive,Master's,0.0,47.2,18.9,92.1,48.2,1,6,76.7,3,60.2,2.0,35.0,6.5,3.4,Yes,23,Female,0,0.3041,30.4,528,981,46.2
2285,Software Engineer,Master's,0.0,45.7,37.0,29.0,39.7,1,1,16.8,0,13.4,0.0,56.3,7.8,9.2,No,21,Male,0,0.0506,5.1,1212,1221,0.8
2286,Software Engineer,Bachelor's,1.9,72.6,81.0,53.1,53.0,1,3,54.8,4,71.5,0.0,99.9,7.5,8.9,No,28,Female,1,0.5594,55.9,168,1221,86.3
2287,Strategy Consultant,Master's,1.1,59.3,96.3,55.3,73.0,1,6,99.6,1,58.4,0.0,64.1,6.0,0.0,No,30,Male,0,0.1513,15.1,366,804,54.5
2288,Sales Executive,Bachelor's,4.0,25.8,63.3,52.5,36.6,1,5,57.0,2,40.7,0.0,57.2,7.2,2.2,No,26,Male,0,0.0795,8.0,945,981,3.7
2289,Software Engineer,Bachelor's,1.9,72.0,60.4,66.9,75.5,1,1,43.4,2,32.9,0.0,97.2,10.0,7.7,Open to Remote,34,Male,1,0.42,42.0,308,1221,74.8
2290,Software Engineer,Master's,2.0,51.8,85.3,62.1,49.6,1,3,53.1,3,15.6,1.0,71.6,9.6,4.2,Open to Remote,29,Male,0,0.1851,18.5,669,1221,45.0
2291,Strategy Consultant,Master's,3.5,70.6,83.3,74.0,68.8,0,4,67.8,0,27.9,1.0,61.0,6.5,0.2,No,35,Female,0,0.1215,12.2,420,804,47.6
2292,Sales Executive,High School,6.2,48.1,72.1,58.7,50.0,1,8,85.0,3,29.9,1.0,29.6,9.8,2.1,No,27,Female,0,0.382,38.2,405,981,58.7
2293,Sales Executive,Bachelor's,2.3,35.4,27.2,78.2,44.3,1,3,72.6,1,50.2,0.0,50.3,7.7,0.0,Open to Remote,47,Male,0,0.2217,22.2,666,981,32.0
2294,Data Analyst,Bachelor's,2.4,46.4,73.2,40.3,68.8,1,3,38.9,4,14.1,1.0,66.1,8.4,3.7,No,26,Female,0,0.1255,12.6,737,994,25.7
2295,Software Engineer,Master's,0.0,75.8,91.6,56.2,83.8,1,0,39.0,1,8.9,0.0,38.1,4.0,7.2,No,24,Male,1,0.1987,19.9,637,1221,47.8
2296,Software Engineer,Bachelor's,1.0,90.4,72.9,45.1,63.5,1,0,48.9,3,55.0,0.0,81.3,6.9,6.1,Yes,23,Female,1,0.3118,31.2,437,1221,64.3
2297,Sales Executive,Bachelor's,4.0,33.4,69.2,90.8,58.5,1,5,43.8,1,56.9,0.0,46.1,9.0,3.4,Yes,28,Male,1,0.687,68.7,73,981,92.7
2298,Software Engineer,Master's,0.0,63.4,65.5,49.6,69.8,1,5,61.0,2,43.9,0.0,51.6,5.4,8.6,Yes,21,Male,0,0.3783,37.8,347,1221,71.6
