candidate_id,job_role,hiring_score,rank_in_role,role_applicant_count,percentile_in_role,selected
1226,Strategy Consultant,24.9,246,804,69.5,1
2494,Strategy Consultant,24.9,246,804,69.5,0
765,Strategy Consultant,24.8,248,804,69.2,0
1599,Strategy Consultant,24.8,248,804,69.2,0
2795,Strategy Consultant,24.5,250,804,69.0,1
3865,Strategy Consultant,24.5,250,804,69.0,0
2425,Strategy Consultant,24.4,252,804,68.7,0
3743,Strategy Consultant,24.4,252,804,68.7,0
1682,Strategy Consultant,24.2,254,804,68.5,1
2326,Strategy Consultant,24.2,254,804,68.5,0
431,Strategy Consultant,24.0,256,804,68.3,0
3577,Strategy Consultant,23.9,257,804,68.1,0
3662,Strategy Consultant,23.9,257,804,68.1,0
3496,Strategy Consultant,23.8,259,804,67.8,0
3780,Strategy Consultant,23.8,259,804,67.8,0
646,Strategy Consultant,23.7,261,804,67.5,0
2825,Strategy Consultant,23.7,261,804,67.5,0
2829,Strategy Consultant,23.7,261,804,67.5,0
3924,Strategy Consultant,23.7,261,804,67.5,0
2503,Strategy Consultant,23.6,265,804,67.2,0
1195,Strategy Consultant,23.5,266,804,67.0,0
1607,Strategy Consultant,23.3,267,804,66.8,0
1744,Strategy Consultant,23.3,267,804,66.8,0
2820,Strategy Consultant,23.3,267,804,66.8,0
3585,Strategy Consultant,23.2,270,804,66.5,0
3072,Strategy Consultant,22.8,271,804,66.4,0
2794,Strategy Consultant,22.7,272,804,66.3,0
3075,Strategy Consultant,22.6,273,804,66.2,0
3092,Strategy Consultant,22.5,274,804,66.0,0
3569,Strategy Consultant,22.5,274,804,66.0,0
2074,Strategy Consultant,22.4,276,804,65.8,0
905,Strategy Consultant,22.0,277,804,65.5,1
2061,Strategy Consultant,22.0,277,804,65.5,0
2420,Strategy Consultant,22.0,277,804,65.5,0
3771,Strategy Consultant,22.0,277,804,65.5,1
605,Strategy Consultant,21.8,281,804,65.2,0
3296,Strategy Consultant,21.7,282,804,65.0,0
956,Strategy Consultant,21.6,283,804,64.9,0
2516,Strategy Consultant,21.6,283,804,64.9,0
986,Strategy Consultant,21.5,285,804,64.6,0
2178,Strategy Consultant,21.5,285,804,64.6,0
2856,Strategy Consultant,21.5,285,804,64.6,1
320,Strategy Consultant,21.4,288,804,64.3,0
1268,Strategy Consultant,21.3,289,804,64.2,0
1615,Strategy Consultant,21.2,290,804,64.1,0
2651,Strategy Consultant,21.1,291,804,63.9,0
662,Strategy Consultant,21.0,292,804,63.7,0
1074,Strategy Consultant,21.0,292,804,63.7,0
1497,Strategy Consultant,20.9,294,804,63.6,0
2529,Strategy Consultant,20.7,295,804,63.4,0
2103,Strategy Consultant,20.6,296,804,63.3,0
2488,Strategy Consultant,20.5,297,804,63.1,0
3958,Strategy Consultant,20.5,297,804,63.1,0
1774,Strategy Consultant,20.3,299,804,62.9,0
652,Strategy Consultant,20.1,300,804,62.6,0
846,Strategy Consultant,20.1,300,804,62.6,0
1352,Strategy Consultant,20.1,300,804,62.6,0
1754,Strategy Consultant,20.1,300,804,62.6,0
2943,Strategy Consultant,20.1,300,804,62.6,0
1334,Strategy Consultant,20.0,305,804,62.2,0
2711,Strategy Consultant,19.9,306,804,62.1,0
632,Strategy Consultant,19.7,307,804,61.9,0
1075,Strategy Consultant,19.7,307,804,61.9,1
2535,Strategy Consultant,19.6,309,804,61.7,0
3159,Strategy Consultant,19.4,310,804,61.5,0
3566,Strategy Consultant,19.4,310,804,61.5,0
132,Strategy Consultant,19.2,312,804,61.2,0
295,Strategy Consultant,19.2,312,804,61.2,0
2999,Strategy Consultant,19.2,312,804,61.2,0
1951,Strategy Consultant,19.1,315,804,60.9,0
3171,Strategy Consultant,19.1,315,804,60.9,0
1909,Strategy Consultant,19.0,317,804,60.6,0
3663,Strategy Consultant,19.0,317,804,60.6,0
922,Strategy Consultant,18.8,319,804,60.4,0
3558,Strategy Consultant,18.8,319,804,60.4,0
2704,Strategy Consultant,18.7,321,804,60.2,1
503,Strategy Consultant,18.6,322,804,60.0,0
3405,Strategy Consultant,18.6,322,804,60.0,0
1563,Strategy Consultant,18.5,324,804,59.8,0
426,Strategy Consultant,18.4,325,804,59.6,0
2057,Strategy Consultant,18.4,325,804,59.6,1
1152,Strategy Consultant,18.2,327,804,59.5,0
3269,Strategy Consultant,18.0,328,804,59.3,0
1471,Strategy Consultant,17.9,329,804,59.1,0
1955,Strategy Consultant,17.9,329,804,59.1,1
3338,Strategy Consultant,17.9,329,804,59.1,0
2364,Strategy Consultant,17.8,332,804,58.8,1
3563,Strategy Consultant,17.8,332,804,58.8,0
2257,Strategy Consultant,17.6,334,804,58.6,1
297,Strategy Consultant,17.5,335,804,58.3,0
1014,Strategy Consultant,17.5,335,804,58.3,0
3913,Strategy Consultant,17.5,335,804,58.3,0
291,Strategy Consultant,17.4,338,804,58.1,1
2624,Strategy Consultant,17.3,339,804,58.0,0
2962,Strategy Consultant,17.0,340,804,57.8,0
279,Strategy Consultant,16.9,341,804,57.5,0
410,Strategy Consultant,16.9,341,804,57.5,0
2592,Strategy Consultant,16.9,341,804,57.5,0
2639,Strategy Consultant,16.9,341,804,57.5,0
3103,Strategy Consultant,16.9,341,804,57.5,0
2337,Strategy Consultant,16.8,346,804,57.0,0
3093,Strategy Consultant,16.8,346,804,57.0,0
2405,Strategy Consultant,16.7,348,804,56.8,0
810,Strategy Consultant,16.6,349,804,56.7,0
657,Strategy Consultant,16.4,350,804,56.6,0
955,Strategy Consultant,16.2,351,804,56.3,0
1539,Strategy Consultant,16.2,351,804,56.3,1
3371,Strategy Consultant,16.2,351,804,56.3,0
2976,Strategy Consultant,16.1,354,804,56.0,0
3614,Strategy Consultant,16.1,354,804,56.0,0
1085,Strategy Consultant,16.0,356,804,55.8,0
3483,Strategy Consultant,16.0,356,804,55.8,0
1098,Strategy Consultant,15.9,358,804,55.5,0
2700,Strategy Consultant,15.9,358,804,55.5,0
434,Strategy Consultant,15.8,360,804,55.3,0
1557,Strategy Consultant,15.7,361,804,55.2,0
3522,Strategy Consultant,15.6,362,804,55.1,0
816,Strategy Consultant,15.5,363,804,55.0,0
3051,Strategy Consultant,15.4,364,804,54.9,0
3713,Strategy Consultant,15.2,365,804,54.7,1
1649,Strategy Consultant,15.1,366,804,54.5,0
2165,Strategy Consultant,15.1,366,804,54.5,0
2287,Strategy Consultant,15.1,366,804,54.5,0
1326,Strategy Consultant,15.0,369,804,54.0,0
2791,Strategy Consultant,15.0,369,804,54.0,0
3226,Strategy Consultant,15.0,369,804,54.0,0
3624,Strategy Consultant,15.0,369,804,54.0,0
540,Strategy Consultant,14.9,373,804,53.6,1
2211,Strategy Consultant,14.9,373,804,53.6,0
3500,Strategy Consultant,14.9,373,804,53.6,0
850,Strategy Consultant,14.8,376,804,53.4,1
406,Strategy Consultant,14.6,377,804,53.1,0
543,Strategy Consultant,14.6,377,804,53.1,0
1706,Strategy Consultant,14.6,377,804,53.1,0
2525,Strategy Consultant,14.5,380,804,52.8,0
2612,Strategy Consultant,14.5,380,804,52.8,0
241,Strategy Consultant,14.4,382,804,52.6,0
1459,Strategy Consultant,14.3,383,804,52.4,0
2507,Strategy Consultant,14.3,383,804,52.4,0
3736,Strategy Consultant,14.3,383,804,52.4,0
2599,Strategy Consultant,14.2,386,804,52.1,0
3326,Strategy Consultant,14.2,386,804,52.1,0
1021,Strategy Consultant,14.1,388,804,51.8,0
2902,Strategy Consultant,14.1,388,804,51.8,0
1709,Strategy Consultant,14.0,390,804,51.6,0
1413,Strategy Consultant,13.9,391,804,51.4,0
1595,Strategy Consultant,13.9,391,804,51.4,0
45,Strategy Consultant,13.8,393,804,51.1,0
179,Strategy Consultant,13.8,393,804,51.1,0
1946,Strategy Consultant,13.8,393,804,51.1,0
3716,Strategy Consultant,13.8,393,804,51.1,1
780,Strategy Consultant,13.6,397,804,50.6,0
1679,Strategy Consultant,13.6,397,804,50.6,0
3383,Strategy Consultant,13.6,397,804,50.6,0
3774,Strategy Consultant,13.5,400,804,50.4,0
3205,Strategy Consultant,13.4,401,804,50.2,0
838,Strategy Consultant,13.2,402,804,50.1,0
32,Strategy Consultant,13.1,403,804,49.9,0
1115,Strategy Consultant,13.1,403,804,49.9,0
3479,Strategy Consultant,13.1,403,804,49.9,0
1375,Strategy Consultant,13.0,406,804,49.5,0
3094,Strategy Consultant,13.0,406,804,49.5,1
3101,Strategy Consultant,13.0,406,804,49.5,0
3567,Strategy Consultant,12.9,409,804,49.3,0
397,Strategy Consultant,12.8,410,804,49.1,0
3952,Strategy Consultant,12.7,411,804,49.0,1
1737,Strategy Consultant,12.6,412,804,48.7,0
2769,Strategy Consultant,12.6,412,804,48.7,0
3659,Strategy Consultant,12.6,412,804,48.7,0
3718,Strategy Consultant,12.6,412,804,48.7,0
1623,Strategy Consultant,12.4,416,804,48.3,0
2108,Strategy Consultant,12.4,416,804,48.3,0
463,Strategy Consultant,12.3,418,804,48.1,0
937,Strategy Consultant,12.3,418,804,48.1,0
965,Strategy Consultant,12.2,420,804,47.6,0
1312,Strategy Consultant,12.2,420,804,47.6,1
1948,Strategy Consultant,12.2,420,804,47.6,0
2291,Strategy Consultant,12.2,420,804,47.6,0
3632,Strategy Consultant,12.2,420,804,47.6,0
1099,Strategy Consultant,12.1,425,804,47.0,0
1229,Strategy Consultant,12.1,425,804,47.0,0
2311,Strategy Consultant,12.1,425,804,47.0,0
2485,Strategy Consultant,12.1,425,804,47.0,0
3177,Strategy Consultant,12.1,425,804,47.0,0
361,Strategy Consultant,11.8,430,804,46.6,0
2381,Strategy Consultant,11.8,430,804,46.6,0
2431,Strategy Consultant,11.7,432,804,46.2,0
2682,Strategy Consultant,11.7,432,804,46.2,0
2974,Strategy Consultant,11.7,432,804,46.2,0
3222,Strategy Consultant,11.7,432,804,46.2,1
1564,Strategy Consultant,11.6,436,804,45.8,0
2773,Strategy Consultant,11.6,436,804,45.8,1
3508,Strategy Consultant,11.6,436,804,45.8,0
1770,Strategy Consultant,11.4,439,804,45.5,0
2694,Strategy Consultant,11.4,439,804,45.5,0
198,Strategy Consultant,11.3,441,804,45.2,0
2472,Strategy Consultant,11.3,441,804,45.2,0
151,Strategy Consultant,11.2,443,804,45.0,0
3888,Strategy Consultant,11.2,443,804,45.0,0
2310,Strategy Consultant,11.1,445,804,44.8,0
1832,Strategy Consultant,11.0,446,804,44.5,0
2037,Strategy Consultant,11.0,446,804,44.5,0
3701,Strategy Consultant,11.0,446,804,44.5,0
3875,Strategy Consultant,11.0,446,804,44.5,0
1541,Strategy Consultant,10.9,450,804,44.2,0
1264,Strategy Consultant,10.8,451,804,44.0,0
3478,Strategy Consultant,10.8,451,804,44.0,0
642,Strategy Consultant,10.7,453,804,43.7,0
1385,Strategy Consultant,10.7,453,804,43.7,0
3902,Strategy Consultant,10.7,453,804,43.7,0
2941,Strategy Consultant,10.6,456,804,43.4,0
428,Strategy Consultant,10.5,457,804,43.2,0
520,Strategy Consultant,10.5,457,804,43.2,0
3143,Strategy Consultant,10.5,457,804,43.2,0
1699,Strategy Consultant,10.4,460,804,42.9,0
1057,Strategy Consultant,10.3,461,804,42.7,0
1241,Strategy Consultant,10.3,461,804,42.7,0
1515,Strategy Consultant,10.3,461,804,42.7,0
1934,Strategy Consultant,10.2,464,804,42.3,0
3162,Strategy Consultant,10.2,464,804,42.3,0
3241,Strategy Consultant,10.2,464,804,42.3,0
3328,Strategy Consultant,10.1,467,804,42.0,0
914,Strategy Consultant,10.0,468,804,41.8,0
1574,Strategy Consultant,10.0,468,804,41.8,0
2410,Strategy Consultant,10.0,468,804,41.8,0
3820,Strategy Consultant,9.9,471,804,41.5,0
3953,Strategy Consultant,9.9,471,804,41.5,0
2582,Strategy Consultant,9.8,473,804,41.2,0
2753,Strategy Consultant,9.8,473,804,41.2,0
2347,Strategy Consultant,9.7,475,804,41.0,0
347,Strategy Consultant,9.6,476,804,40.7,0
1120,Strategy Consultant,9.6,476,804,40.7,0
2180,Strategy Consultant,9.6,476,804,40.7,0
3470,Strategy Consultant,9.6,476,804,40.7,0
152,Strategy Consultant,9.5,480,804,40.1,0
1305,Strategy Consultant,9.5,480,804,40.1,0
1374,Strategy Consultant,9.5,480,804,40.1,0
2352,Strategy Consultant,9.5,480,804,40.1,0
3073,Strategy Consultant,9.5,480,804,40.1,0
3599,Strategy Consultant,9.5,480,804,40.1,0
252,Strategy Consultant,9.4,486,804,39.6,0
1720,Strategy Consultant,9.4,486,804,39.6,0
2949,Strategy Consultant,9.3,488,804,39.4,0
1419,Strategy Consultant,9.2,489,804,39.1,0
2801,Strategy Consultant,9.2,489,804,39.1,1
2892,Strategy Consultant,9.2,489,804,39.1,1
3511,Strategy Consultant,9.2,489,804,39.1,0
178,Strategy Consultant,9.0,493,804,38.6,0
1580,Strategy Consultant,9.0,493,804,38.6,0
2116,Strategy Consultant,9.0,493,804,38.6,0
2707,Strategy Consultant,9.0,493,804,38.6,0
1560,Strategy Consultant,8.9,497,804,38.2,0
3271,Strategy Consultant,8.9,497,804,38.2,0
3637,Strategy Consultant,8.9,497,804,38.2,0
776,Strategy Consultant,8.8,500,804,37.6,0
1505,Strategy Consultant,8.8,500,804,37.6,0
1731,Strategy Consultant,8.8,500,804,37.6,0
1968,Strategy Consultant,8.8,500,804,37.6,0
2066,Strategy Consultant,8.8,500,804,37.6,0
3759,Strategy Consultant,8.8,500,804,37.6,0
1163,Strategy Consultant,8.6,506,804,36.9,0
2650,Strategy Consultant,8.6,506,804,36.9,0
3676,Strategy Consultant,8.6,506,804,36.9,0
3761,Strategy Consultant,8.6,506,804,36.9,0
3857,Strategy Consultant,8.6,506,804,36.9,0
1391,Strategy Consultant,8.5,511,804,36.4,0
3620,Strategy Consultant,8.5,511,804,36.4,0
3809,Strategy Consultant,8.5,511,804,36.4,0
2348,Strategy Consultant,8.4,514,804,36.1,0
3591,Strategy Consultant,8.4,514,804,36.1,0
655,Strategy Consultant,8.3,516,804,35.6,0
1913,Strategy Consultant,8.3,516,804,35.6,0
2054,Strategy Consultant,8.3,516,804,35.6,0
2219,Strategy Consultant,8.3,516,804,35.6,0
2580,Strategy Consultant,8.3,516,804,35.6,0
3515,Strategy Consultant,8.3,516,804,35.6,0
1027,Strategy Consultant,8.2,522,804,34.8,0
1066,Strategy Consultant,8.2,522,804,34.8,0
1874,Strategy Consultant,8.2,522,804,34.8,0
1986,Strategy Consultant,8.2,522,804,34.8,0
2190,Strategy Consultant,8.2,522,804,34.8,0
3388,Strategy Consultant,8.2,522,804,34.8,0
3551,Strategy Consultant,8.2,522,804,34.8,0
939,Strategy Consultant,8.1,529,804,34.0,0
1389,Strategy Consultant,8.1,529,804,34.0,0
1409,Strategy Consultant,8.1,529,804,34.0,0
1954,Strategy Consultant,8.1,529,804,34.0,0
2092,Strategy Consultant,8.1,529,804,34.0,0
2215,Strategy Consultant,8.1,529,804,34.0,0
2950,Strategy Consultant,8.1,529,804,34.0,0
46,Strategy Consultant,8.0,536,804,33.0,0
623,Strategy Consultant,8.0,536,804,33.0,0
1638,Strategy Consultant,8.0,536,804,33.0,0
1758,Strategy Consultant,8.0,536,804,33.0,0
1950,Strategy Consultant,8.0,536,804,33.0,0
2234,Strategy Consultant,8.0,536,804,33.0,0
2491,Strategy Consultant,8.0,536,804,33.0,0
2504,Strategy Consultant,8.0,536,804,33.0,0
257,Strategy Consultant,7.9,544,804,32.4,0
1355,Strategy Consultant,7.9,544,804,32.4,0
194,Strategy Consultant,7.8,546,804,31.8,0
544,Strategy Consultant,7.8,546,804,31.8,0
813,Strategy Consultant,7.8,546,804,31.8,0
1384,Strategy Consultant,7.8,546,804,31.8,0
1440,Strategy Consultant,7.8,546,804,31.8,0
1619,Strategy Consultant,7.8,546,804,31.8,0
3910,Strategy Consultant,7.8,546,804,31.8,0
73,Strategy Consultant,7.7,553,804,31.0,0
370,Strategy Consultant,7.7,553,804,31.0,0
1194,Strategy Consultant,7.7,553,804,31.0,0
1395,Strategy Consultant,7.7,553,804,31.0,0
1903,Strategy Consultant,7.7,553,804,31.0,0
2436,Strategy Consultant,7.7,553,804,31.0,0
2715,Strategy Consultant,7.7,553,804,31.0,0
913,Strategy Consultant,7.6,560,804,30.1,0
1150,Strategy Consultant,7.6,560,804,30.1,0
1604,Strategy Consultant,7.6,560,804,30.1,0
2140,Strategy Consultant,7.6,560,804,30.1,0
2570,Strategy Consultant,7.6,560,804,30.1,0
2718,Strategy Consultant,7.6,560,804,30.1,0
3203,Strategy Consultant,7.6,560,804,30.1,0
24,Strategy Consultant,7.5,567,804,29.4,0
688,Strategy Consultant,7.5,567,804,29.4,0
1451,Strategy Consultant,7.5,567,804,29.4,0
2633,Strategy Consultant,7.5,567,804,29.4,0
3787,Strategy Consultant,7.5,567,804,29.4,0
541,Strategy Consultant,7.4,572,804,28.7,0
1601,Strategy Consultant,7.4,572,804,28.7,0
2095,Strategy Consultant,7.4,572,804,28.7,0
2255,Strategy Consultant,7.4,572,804,28.7,0
2618,Strategy Consultant,7.4,572,804,28.7,0
3429,Strategy Consultant,7.4,572,804,28.7,0
883,Strategy Consultant,7.3,578,804,27.9,0
912,Strategy Consultant,7.3,578,804,27.9,0
1203,Strategy Consultant,7.3,578,804,27.9,0
1447,Strategy Consultant,7.3,578,804,27.9,0
2869,Strategy Consultant,7.3,578,804,27.9,0
3889,Strategy Consultant,7.3,578,804,27.9,0
298,Strategy Consultant,7.2,584,804,26.9,0
441,Strategy Consultant,7.2,584,804,26.9,0
1258,Strategy Consultant,7.2,584,804,26.9,0
1286,Strategy Consultant,7.2,584,804,26.9,0
1978,Strategy Consultant,7.2,584,804,26.9,0
2187,Strategy Consultant,7.2,584,804,26.9,0
2262,Strategy Consultant,7.2,584,804,26.9,0
2667,Strategy Consultant,7.2,584,804,26.9,0
2742,Strategy Consultant,7.2,584,804,26.9,0
3342,Strategy Consultant,7.2,584,804,26.9,0
405,Strategy Consultant,7.1,594,804,25.9,0
563,Strategy Consultant,7.1,594,804,25.9,0
668,Strategy Consultant,7.1,594,804,25.9,0
3304,Strategy Consultant,7.1,594,804,25.9,0
3445,Strategy Consultant,7.1,594,804,25.9,0
3878,Strategy Consultant,7.1,594,804,25.9,0
508,Strategy Consultant,7.0,600,804,25.2,0
982,Strategy Consultant,7.0,600,804,25.2,0
1071,Strategy Consultant,7.0,600,804,25.2,0
2921,Strategy Consultant,7.0,600,804,25.2,0
3457,Strategy Consultant,7.0,600,804,25.2,0
3643,Strategy Consultant,7.0,600,804,25.2,0
42,Strategy Consultant,6.9,606,804,24.4,0
614,Strategy Consultant,6.9,606,804,24.4,0
1815,Strategy Consultant,6.9,606,804,24.4,0
2960,Strategy Consultant,6.9,606,804,24.4,0
3845,Strategy Consultant,6.9,606,804,24.4,0
3895,Strategy Consultant,6.9,606,804,24.4,0
3989,Strategy Consultant,6.9,606,804,24.4,0
390,Strategy Consultant,6.8,613,804,23.4,0
720,Strategy Consultant,6.8,613,804,23.4,0
981,Strategy Consultant,6.8,613,804,23.4,0
1863,Strategy Consultant,6.8,613,804,23.4,0
1889,Strategy Consultant,6.8,613,804,23.4,0
2697,Strategy Consultant,6.8,613,804,23.4,0
3421,Strategy Consultant,6.8,613,804,23.4,0
3882,Strategy Consultant,6.8,613,804,23.4,0
3971,Strategy Consultant,6.8,613,804,23.4,0
167,Strategy Consultant,6.7,622,804,22.6,0
896,Strategy Consultant,6.7,622,804,22.6,0
2620,Strategy Consultant,6.7,622,804,22.6,0
3378,Strategy Consultant,6.7,622,804,22.6,0
876,Strategy Consultant,6.6,626,804,21.9,0
1018,Strategy Consultant,6.6,626,804,21.9,0
1104,Strategy Consultant,6.6,626,804,21.9,0
1193,Strategy Consultant,6.6,626,804,21.9,0
1714,Strategy Consultant,6.6,626,804,21.9,0
3312,Strategy Consultant,6.6,626,804,21.9,0
3428,Strategy Consultant,6.6,626,804,21.9,0
1186,Strategy Consultant,6.5,633,804,21.1,0
1650,Strategy Consultant,6.5,633,804,21.1,0
2134,Strategy Consultant,6.5,633,804,21.1,0
3202,Strategy Consultant,6.5,633,804,21.1,0
3324,Strategy Consultant,6.5,633,804,21.1,0
3420,Strategy Consultant,6.5,633,804,21.1,0
214,Strategy Consultant,6.4,639,804,20.3,0
420,Strategy Consultant,6.4,639,804,20.3,0
613,Strategy Consultant,6.4,639,804,20.3,0
1256,Strategy Consultant,6.4,639,804,20.3,0
1336,Strategy Consultant,6.4,639,804,20.3,0
2146,Strategy Consultant,6.4,639,804,20.3,0
2275,Strategy Consultant,6.4,639,804,20.3,0
1271,Strategy Consultant,6.3,646,804,19.5,0
2934,Strategy Consultant,6.3,646,804,19.5,0
3046,Strategy Consultant,6.3,646,804,19.5,0
3181,Strategy Consultant,6.3,646,804,19.5,0
3772,Strategy Consultant,6.3,646,804,19.5,0
191,Strategy Consultant,6.2,651,804,18.7,0
1320,Strategy Consultant,6.2,651,804,18.7,0
1335,Strategy Consultant,6.2,651,804,18.7,0
1487,Strategy Consultant,6.2,651,804,18.7,0
1593,Strategy Consultant,6.2,651,804,18.7,0
2182,Strategy Consultant,6.2,651,804,18.7,0
3829,Strategy Consultant,6.2,651,804,18.7,0
3922,Strategy Consultant,6.2,651,804,18.7,0
599,Strategy Consultant,6.1,659,804,17.4,0
825,Strategy Consultant,6.1,659,804,17.4,0
1130,Strategy Consultant,6.1,659,804,17.4,0
1223,Strategy Consultant,6.1,659,804,17.4,0
1411,Strategy Consultant,6.1,659,804,17.4,0
2225,Strategy Consultant,6.1,659,804,17.4,0
2301,Strategy Consultant,6.1,659,804,17.4,0
2755,Strategy Consultant,6.1,659,804,17.4,0
2897,Strategy Consultant,6.1,659,804,17.4,0
3017,Strategy Consultant,6.1,659,804,17.4,0
3049,Strategy Consultant,6.1,659,804,17.4,0
3548,Strategy Consultant,6.1,659,804,17.4,0
3627,Strategy Consultant,6.1,659,804,17.4,0
3748,Strategy Consultant,6.1,659,804,17.4,0
110,Strategy Consultant,6.0,673,804,15.9,0
202,Strategy Consultant,6.0,673,804,15.9,0
265,Strategy Consultant,6.0,673,804,15.9,0
1431,Strategy Consultant,6.0,673,804,15.9,0
2133,Strategy Consultant,6.0,673,804,15.9,0
2236,Strategy Consultant,6.0,673,804,15.9,1
2547,Strategy Consultant,6.0,673,804,15.9,0
3248,Strategy Consultant,6.0,673,804,15.9,0
3276,Strategy Consultant,6.0,673,804,15.9,0
414,Strategy Consultant,5.9,682,804,15.0,0
1670,Strategy Consultant,5.9,682,804,15.0,0
1981,Strategy Consultant,5.9,682,804,15.0,0
3477,Strategy Consultant,5.9,682,804,15.0,0
3543,Strategy Consultant,5.9,682,804,15.0,0
182,Strategy Consultant,5.8,687,804,14.1,0
382,Strategy Consultant,5.8,687,804,14.1,0
402,Strategy Consultant,5.8,687,804,14.1,0
408,Strategy Consultant,5.8,687,804,14.1,0
750,Strategy Consultant,5.8,687,804,14.1,0
1586,Strategy Consultant,5.8,687,804,14.1,0
2001,Strategy Consultant,5.8,687,804,14.1,0
2077,Strategy Consultant,5.8,687,804,14.1,0
2467,Strategy Consultant,5.8,687,804,14.1,0
3493,Strategy Consultant,5.8,687,804,14.1,0
162,Strategy Consultant,5.7,697,804,13.2,0
174,Strategy Consultant,5.7,697,804,13.2,0
1279,Strategy Consultant,5.7,697,804,13.2,0
1852,Strategy Consultant,5.7,697,804,13.2,0
3433,Strategy Consultant,5.7,697,804,13.2,0
327,Strategy Consultant,5.6,702,804,12.5,0
1084,Strategy Consultant,5.6,702,804,12.5,0
1135,Strategy Consultant,5.6,702,804,12.5,0
2218,Strategy Consultant,5.6,702,804,12.5,0
3149,Strategy Consultant,5.6,702,804,12.5,0
3406,Strategy Consultant,5.6,702,804,12.5,0
867,Strategy Consultant,5.5,708,804,11.8,0
948,Strategy Consultant,5.5,708,804,11.8,0
1561,Strategy Consultant,5.5,708,804,11.8,0
1862,Strategy Consultant,5.5,708,804,11.8,0
3174,Strategy Consultant,5.5,708,804,11.8,0
3256,Strategy Consultant,5.5,708,804,11.8,0
23,Strategy Consultant,5.4,714,804,10.6,0
692,Strategy Consultant,5.4,714,804,10.6,0
704,Strategy Consultant,5.4,714,804,10.6,0
1250,Strategy Consultant,5.4,714,804,10.6,0
1285,Strategy Consultant,5.4,714,804,10.6,0
1692,Strategy Consultant,5.4,714,804,10.6,0
2621,Strategy Consultant,5.4,714,804,10.6,0
2824,Strategy Consultant,5.4,714,804,10.6,0
2980,Strategy Consultant,5.4,714,804,10.6,0
3237,Strategy Consultant,5.4,714,804,10.6,0
3382,Strategy Consultant,5.4,714,804,10.6,0
3605,Strategy Consultant,5.4,714,804,10.6,0
3727,Strategy Consultant,5.4,714,804,10.6,0
233,Strategy Consultant,5.3,727,804,9.2,0
280,Strategy Consultant,5.3,727,804,9.2,0
293,Strategy Consultant,5.3,727,804,9.2,0
321,Strategy Consultant,5.3,727,804,9.2,0
591,Strategy Consultant,5.3,727,804,9.2,0
1454,Strategy Consultant,5.3,727,804,9.2,0
2203,Strategy Consultant,5.3,727,804,9.2,0
2656,Strategy Consultant,5.3,727,804,9.2,0
3586,Strategy Consultant,5.3,727,804,9.2,0
554,Strategy Consultant,5.2,736,804,7.8,0
942,Strategy Consultant,5.2,736,804,7.8,0
967,Strategy Consultant,5.2,736,804,7.8,0
999,Strategy Consultant,5.2,736,804,7.8,0
1082,Strategy Consultant,5.2,736,804,7.8,0
1212,Strategy Consultant,5.2,736,804,7.8,0
1345,Strategy Consultant,5.2,736,804,7.8,0
1920,Strategy Consultant,5.2,736,804,7.8,0
2156,Strategy Consultant,5.2,736,804,7.8,0
2600,Strategy Consultant,5.2,736,804,7.8,0
2619,Strategy Consultant,5.2,736,804,7.8,0
2691,Strategy Consultant,5.2,736,804,7.8,0
2757,Strategy Consultant,5.2,736,804,7.8,0
3137,Strategy Consultant,5.2,736,804,7.8,0
3,Strategy Consultant,5.1,750,804,6.2,0
83,Strategy Consultant,5.1,750,804,6.2,0
386,Strategy Consultant,5.1,750,804,6.2,0
785,Strategy Consultant,5.1,750,804,6.2,0
2068,Strategy Consultant,5.1,750,804,6.2,0
2480,Strategy Consultant,5.1,750,804,6.2,0
2789,Strategy Consultant,5.1,750,804,6.2,0
2895,Strategy Consultant,5.1,750,804,6.2,0
2918,Strategy Consultant,5.1,750,804,6.2,0
3130,Strategy Consultant,5.1,750,804,6.2,0
3783,Strategy Consultant,5.1,750,804,6.2,0
625,Strategy Consultant,5.0,761,804,5.0,0
1143,Strategy Consultant,5.0,761,804,5.0,0
1632,Strategy Consultant,5.0,761,804,5.0,0
1786,Strategy Consultant,5.0,761,804,5.0,0
1870,Strategy Consultant,5.0,761,804,5.0,0
3380,Strategy Consultant,5.0,761,804,5.0,1
3430,Strategy Consultant,5.0,761,804,5.0,0
3786,Strategy Consultant,5.0,761,804,5.0,0
219,Strategy Consultant,4.9,769,804,4.0,0
603,Strategy Consultant,4.9,769,804,4.0,0
1873,Strategy Consultant,4.9,769,804,4.0,0
2071,Strategy Consultant,4.9,769,804,4.0,0
2202,Strategy Consultant,4.9,769,804,4.0,0
2441,Strategy Consultant,4.9,769,804,4.0,0
2653,Strategy Consultant,4.9,769,804,4.0,0
2992,Strategy Consultant,4.9,769,804,4.0,0
3064,Strategy Consultant,4.9,769,804,4.0,0
246,Strategy Consultant,4.8,778,804,2.9,0
377,Strategy Consultant,4.8,778,804,2.9,0
1023,Strategy Consultant,4.8,778,804,2.9,0
1131,Strategy Consultant,4.8,778,804,2.9,0
1655,Strategy Consultant,4.8,778,804,2.9,0
1728,Strategy Consultant,4.8,778,804,2.9,0
1989,Strategy Consultant,4.8,778,804,2.9,0
2404,Strategy Consultant,4.8,778,804,2.9,0
3957,Strategy Consultant,4.8,778,804,2.9,0
